TIME	X	Y	Z	ROTX	ROTY	ROTZ	FX	FY	FZ	MX	MY	MZ	FXROT	FYROT	FZROT	MXROT	MYROT	MZROT	dX	dY	dZ	dROTX	dROTY	dROTZ	ddX	ddY	ddZ	ddROTX	ddROTY	ddROTZ
0.000000e+00	1.914000e+00	0.000000e+00	-3.552000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	1.914000e+00	0.000000e+00	-3.552000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.309841e-01	0.000000e+00	-1.351018e-21	0.000000e+00	0.000000e+00	0.000000e+00	3.309841e-01	0.000000e+00	-1.351018e-21	0.000000e+00	0.000000e+00	0.000000e+00	-4.965299e-07	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.965299e-07	0.000000e+00	0.000000e+00	0.000000e+00
2.000000e+00	0.000000e+00	0.000000e+00	-1.604460e+00	0.000000e+00	-1.570796e+00	0.000000e+00	-6.041205e-13	0.000000e+00	-3.166718e-08	0.000000e+00	-2.667285e-12	0.000000e+00	-3.166718e-08	0.000000e+00	6.041205e-13	0.000000e+00	-2.667285e-12	0.000000e+00	-1.914000e+00	0.000000e+00	1.947541e+00	0.000000e+00	-2.000000e+00	0.000000e+00	-1.914000e+00	0.000000e+00	1.947541e+00	0.000000e+00	-2.000000e+00	0.000000e+00
3.000000e+00	2.007050e-15	0.000000e+00	-1.604459e+00	0.000000e+00	-1.570796e+00	0.000000e+00	-8.090557e-27	0.000000e+00	-2.486900e-14	0.000000e+00	-3.462483e-28	0.000000e+00	-2.486900e-14	0.000000e+00	8.013249e-27	0.000000e+00	-3.462483e-28	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.000000e+00	2.007050e-15	-1.000000e-02	-1.604459e+00	0.000000e+00	-1.570796e+00	0.000000e+00	-8.090557e-27	-1.553285e+00	-2.486900e-14	2.683196e-05	-3.462483e-28	8.104691e-18	-2.486900e-14	-1.553285e+00	8.013249e-27	8.188102e-18	-3.462483e-28	-2.683196e-05	0.000000e+00	-1.000000e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.000000e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.050000e+00	1.951099e-15	-9.340267e-03	-1.593756e+00	-8.368250e-04	-1.570796e+00	8.368250e-04	-5.525404e-20	3.536620e-11	3.544898e-11	1.450895e-12	2.876225e-20	-3.927436e-21	3.548664e-11	3.532841e-11	5.525414e-20	-3.896784e-21	2.876642e-20	-1.450895e-12	-2.238055e-15	3.638931e-02	4.281344e-01	-4.261915e-02	-2.293650e-14	-1.152222e-14	-7.460183e-14	1.552977e+00	1.427115e+01	-1.420638e+00	-7.645501e-13	-3.840740e-13
4.100000e+00	1.524891e-15	-6.182050e-03	-1.580738e+00	-1.919214e-03	-1.570795e+00	1.919214e-03	1.737072e-27	-8.465451e-16	-2.557954e-13	-5.377645e-17	1.619224e-29	-2.970234e-31	-2.557967e-13	-2.214767e-16	-1.681176e-27	-2.455141e-31	1.613559e-29	5.377645e-17	-1.481028e-14	8.993936e-02	9.258721e-02	-1.250646e-02	-7.228735e-14	-1.933582e-14	-3.693397e-13	7.496835e-01	-2.069901e+01	1.950848e+00	-1.136274e-12	-5.239399e-16
4.150000e+00	4.530666e-16	-1.369436e-03	-1.598231e+00	-1.439929e-03	-1.570796e+00	1.439929e-03	-2.461246e-28	-7.178286e-15	-2.842171e-14	-4.317971e-16	-2.818868e-29	-2.385722e-30	-2.843482e-14	-7.126166e-15	3.766451e-28	-2.321997e-31	-2.906832e-29	4.317971e-16	-2.806268e-14	1.025652e-01	-7.922950e-01	3.691622e-02	-1.289381e-13	-1.938847e-14	-1.955201e-13	-7.892752e-02	-1.569674e+01	3.468572e-01	-1.130377e-12	-3.917654e-15
4.200000e+00	-1.521757e-15	3.317024e-03	-1.628070e+00	9.433182e-04	-1.570796e+00	-9.433182e-04	-8.178910e-27	5.825201e-15	3.375078e-13	1.118899e-16	-1.082711e-28	5.478557e-31	3.375006e-13	6.230568e-15	4.968297e-27	-3.904193e-31	-1.080434e-28	-1.118899e-16	-5.093025e-14	8.489318e-02	-4.012899e-01	8.446167e-02	-5.420599e-14	2.042500e-14	-6.319057e-13	-5.364492e-01	2.349799e+01	1.353610e+00	3.242644e-12	1.338362e-12
4.250000e+00	-3.380894e-15	6.700124e-03	-1.631124e+00	3.340984e-03	-1.570794e+00	-3.340984e-03	1.918510e-27	2.109424e-15	6.963319e-13	5.160814e-17	2.599762e-28	1.621440e-30	6.963166e-13	5.071504e-15	-4.237371e-27	3.436330e-31	2.599896e-28	-5.160814e-17	-2.343524e-14	5.043084e-02	2.791455e-01	3.765057e-02	3.005505e-13	5.527170e-14	1.337771e-12	-7.911119e-01	7.015852e+00	-2.462777e+00	9.661249e-12	2.911338e-13
4.300000e+00	-3.082853e-15	8.334022e-03	-1.603105e+00	4.320287e-03	-1.570792e+00	-4.320287e-03	-4.543839e-27	4.607426e-15	1.207923e-13	5.746274e-17	1.870376e-28	1.758371e-31	1.207651e-13	5.271802e-15	5.658717e-27	-3.171196e-31	1.868939e-28	-5.746274e-17	3.535686e-14	1.492508e-02	8.416080e-01	1.222495e-02	2.089864e-13	5.292378e-14	1.067889e-12	-6.561172e-01	1.407152e+01	7.943306e-01	-9.489366e-12	-2.978016e-13
4.350000e+00	-1.754012e-15	8.379387e-03	-1.573853e+00	4.380281e-03	-1.570792e+00	-4.380281e-03	-2.423381e-27	6.106227e-16	-1.030287e-13	-1.908196e-17	-1.033697e-28	-1.344371e-30	-1.030305e-13	3.600989e-17	1.550660e-27	-9.288526e-31	-1.032704e-28	1.908196e-17	1.779679e-14	-1.311047e-02	3.284922e-01	-9.169497e-03	-2.476749e-13	6.864362e-14	-1.297262e-12	-4.971071e-01	-2.648487e+01	-1.242702e+00	-8.898528e-12	7.215744e-13
4.400000e+00	-1.675226e-15	6.993894e-03	-1.582716e+00	2.467235e-03	-1.570795e+00	-2.467235e-03	8.100986e-24	5.014045e-14	-2.344791e-13	2.137529e-14	2.876171e-24	1.122463e-26	-2.346355e-13	4.940361e-14	-8.101543e-24	2.208428e-27	2.876044e-24	-2.137529e-14	-1.464533e-14	-4.230925e-02	-6.830439e-01	-8.826120e-02	-5.976624e-14	-1.310855e-14	-2.165628e-13	-6.418877e-01	-1.606129e+01	-1.807922e+00	1.219079e-11	-3.231962e-12
4.450000e+00	-1.892990e-15	4.166817e-03	-1.615829e+00	-2.050594e-03	-1.570795e+00	2.050594e-03	-7.825500e-28	-3.205769e-15	-9.237056e-14	3.927013e-16	-5.362134e-30	5.346185e-31	-9.237861e-14	-2.964588e-15	6.099220e-28	1.305392e-30	-6.831300e-30	-3.927013e-16	5.934769e-15	-7.077383e-02	-6.414489e-01	-1.418306e-01	1.044495e-13	-1.157707e-13	8.303783e-13	-5.208943e-01	1.209402e+01	-5.803645e-01	-2.651653e-12	-1.236799e-12
4.500000e+00	-1.602870e-15	1.608673e-04	-1.631849e+00	-5.534835e-03	-1.570789e+00	5.534835e-03	3.912750e-28	-1.704192e-14	-6.323830e-13	2.300688e-16	-2.280867e-29	-1.208975e-30	-6.324874e-13	-1.258502e-14	-1.276622e-27	-1.063167e-30	-2.222318e-29	-2.300688e-16	5.670030e-15	-8.946416e-02	6.321939e-04	-3.562079e-02	-1.383030e-13	-1.332318e-13	-5.624102e-13	-2.757482e-01	1.334002e+01	3.927236e+00	-6.335091e-12	2.544050e-13
4.550000e+00	-1.450587e-15	-4.472250e-03	-1.618747e+00	-5.977702e-03	-1.570788e+00	5.977702e-03	2.145702e-28	1.779132e-14	8.881784e-14	4.435471e-16	-4.672965e-31	-1.922879e-30	8.895068e-14	1.711482e-14	-1.873520e-28	-2.714278e-30	4.165414e-30	-4.435471e-16	4.212542e-16	-9.586051e-02	5.234447e-01	1.306573e-02	2.863595e-14	-1.821430e-13	1.999809e-13	-2.937955e-02	8.533734e+00	-9.952728e-01	9.801713e-12	-1.808879e-12
4.600000e+00	-9.475477e-16	-8.891884e-03	-1.594466e+00	-5.975432e-03	-1.570788e+00	5.975432e-03	-1.744960e-27	3.386180e-15	-3.801404e-13	3.274291e-17	-2.105518e-29	-4.310032e-31	-3.801036e-13	6.278223e-15	1.895679e-27	-5.984508e-31	-2.041004e-29	-3.274291e-17	1.970034e-14	-8.092485e-02	4.477892e-01	-1.295009e-02	3.065091e-14	-1.852236e-13	5.093154e-13	5.174420e-01	-8.211005e+00	-2.036787e-01	-6.469425e-12	1.102875e-12
4.650000e+00	-9.950852e-17	-1.175426e-02	-1.580887e+00	-5.162765e-03	-1.570790e+00	5.162765e-03	-1.880644e-27	-2.609024e-15	2.131628e-14	6.331742e-17	7.556652e-29	2.989239e-31	2.129867e-14	-2.749088e-15	1.809964e-27	7.675272e-31	7.693391e-29	-6.331742e-17	1.422123e-14	-3.357013e-02	9.540177e-02	5.433890e-02	-4.768570e-14	1.025912e-13	-5.221805e-13	1.233529e+00	-6.272245e+00	2.378752e+00	1.694928e-12	8.862217e-12
4.700000e+00	4.067295e-17	-1.176419e-02	-1.589476e+00	-7.949945e-04	-1.570796e+00	7.949945e-04	-8.709024e-28	-3.955170e-16	3.339551e-13	1.214316e-17	5.964709e-29	-3.063222e-30	3.339545e-13	-7.335522e-16	1.979791e-27	-2.962399e-30	5.975468e-29	-1.214316e-17	-8.613971e-15	3.317303e-02	-4.389957e-01	1.681105e-01	2.076705e-13	4.191044e-13	-4.130531e-13	1.402419e+00	-1.363175e+01	2.206551e+00	7.389486e-12	4.658473e-12
4.750000e+00	-1.244541e-15	-8.698331e-03	-1.614001e+00	5.612544e-03	-1.570789e+00	-5.612544e-03	-3.332148e-27	-5.079270e-15	-2.096101e-13	6.765534e-17	8.897194e-29	1.084981e-30	-2.095685e-13	-6.577026e-15	7.758140e-28	1.290415e-30	8.831670e-29	-6.765534e-17	-4.279457e-14	8.946116e-02	-5.419976e-01	1.582247e-01	1.631800e-13	3.168116e-13	-8.639845e-13	9.413245e-01	5.654437e+00	-1.800561e+00	-6.400089e-12	-6.546504e-12
4.800000e+00	-3.597596e-15	-3.358147e-03	-1.630169e+00	8.361434e-03	-1.570780e+00	-8.361434e-03	1.464126e-27	6.439294e-15	-9.947598e-14	4.965661e-16	9.037267e-29	-8.689143e-30	-9.953890e-14	5.379916e-15	-2.915394e-27	-2.924901e-30	8.063060e-29	-4.965661e-16	-5.132767e-14	1.241462e-01	-1.047120e-01	-1.822447e-02	-1.362435e-13	6.925268e-14	2.915530e-13	5.286177e-01	1.080656e+01	-4.681264e+00	-5.731736e-12	-3.888977e-12
