TIME	nx1r	ny1r	nz1r	mx1r	my1r	mz1r	nx2r	ny2r	nz2r	mx2r	my2r	mz2r
4.650000e+00	-1.326670e-14	-5.080864e-02	3.149362e+01	2.779819e-04	-6.226123e-17	-9.559963e-17	5.987980e-15	1.338260e-02	3.530044e+01	-7.001054e-04	2.501532e-16	-4.788271e-17
4.700000e+00	6.101505e-15	4.008712e-02	2.988021e+01	1.400194e-03	4.165136e-16	-5.216972e-17	2.637406e-15	-3.326321e-02	2.534373e+01	1.267147e-03	5.408673e-17	7.812323e-18
4.750000e+00	-7.572868e-15	-4.967442e-02	2.723124e+01	1.177951e-03	-1.444103e-16	5.094340e-17	2.086518e-15	-5.564739e-05	3.235811e+01	-2.577075e-04	1.002344e-16	-7.421439e-18
4.800000e+00	1.163204e-14	3.316931e-03	3.829399e+01	-8.798539e-04	6.715272e-16	8.857949e-17	3.860700e-15	1.765418e-02	3.620345e+01	-5.078087e-04	6.635628e-17	4.451242e-17
4.850000e+00	-1.329585e-14	1.342317e-02	4.106803e+01	1.092902e-03	8.610720e-16	-5.943279e-17	1.980168e-14	-2.890455e-02	4.618439e+01	9.270413e-04	6.729988e-16	-3.628781e-17
4.900000e+00	1.761525e-14	-3.281871e-02	3.624459e+01	-1.615769e-03	-1.005169e-15	4.062224e-17	-2.381197e-14	4.552118e-02	3.260139e+01	-1.540287e-03	-8.228148e-16	3.047204e-17
4.950000e+00	-5.628270e-14	6.391931e-02	2.154645e+01	-8.473806e-04	-2.748824e-15	3.699465e-17	-1.345395e-14	-2.369797e-02	2.431634e+01	1.007352e-03	-1.604582e-16	-1.021105e-17
5.000000e+00	-1.352366e-14	-3.225532e-02	2.722763e+01	-2.670263e-03	-1.684990e-15	-3.168688e-17	-1.915659e-14	6.086730e-02	2.374939e+01	-2.012413e-03	-5.346098e-16	1.131470e-17
5.050000e+00	5.075833e-14	4.010932e-02	3.561812e+01	-1.021232e-03	1.893142e-15	-6.002027e-17	4.852393e-15	-1.053447e-02	4.023031e+01	4.469144e-04	-8.774525e-17	-3.587831e-17
5.100000e+00	2.818383e-14	6.800491e-03	4.256220e+01	1.635883e-03	4.146948e-15	2.065362e-17	4.775326e-14	-2.079744e-02	4.122756e+01	7.454392e-04	1.362510e-15	2.294810e-17
5.150000e+00	-6.646991e-14	-3.623348e-02	3.513343e+01	-1.188942e-03	-1.760538e-15	3.418851e-17	5.713314e-15	2.797979e-02	3.931446e+01	-1.106553e-03	4.801642e-16	-8.954674e-18
5.200000e+00	-1.637397e-14	5.554098e-02	3.141353e+01	1.601694e-03	-7.735116e-15	1.711973e-17	-1.069574e-13	-4.302717e-02	2.815116e+01	1.670065e-03	-3.274267e-15	1.907722e-17
5.250000e+00	3.712441e-15	-8.235723e-02	2.598994e+01	1.340982e-03	-8.102392e-16	-1.166013e-16	-1.295069e-14	1.222850e-02	2.822611e+01	-8.269948e-04	-4.357599e-16	-4.283126e-17
5.300000e+00	2.732316e-14	3.942500e-02	3.089115e+01	2.794987e-03	9.338194e-15	-2.015354e-17	1.242218e-13	-5.333788e-02	2.823401e+01	1.900897e-03	3.781599e-15	1.337871e-17
5.350000e+00	3.673850e-14	-4.756913e-02	3.340931e+01	7.945544e-04	3.054602e-15	9.484712e-17	2.867035e-14	4.494694e-03	3.766272e+01	-3.928030e-04	7.173587e-16	7.263227e-18
5.400000e+00	-1.526527e-14	8.121772e-03	4.100057e+01	-2.030916e-03	-4.997348e-15	1.834774e-17	-6.735952e-14	3.254170e-02	4.010779e+01	-9.450006e-04	-2.029442e-15	2.036612e-17
5.450000e+00	-6.775850e-14	2.568023e-02	3.662769e+01	8.126431e-04	-1.870551e-15	-6.656215e-17	4.606816e-15	-3.031505e-02	4.011081e+01	1.031403e-03	4.519703e-16	-3.438675e-17
5.500000e+00	9.726056e-15	-3.729709e-02	3.126425e+01	-1.273094e-03	1.535451e-15	9.496780e-17	1.747443e-14	4.242290e-02	2.826416e+01	-1.468565e-03	5.096486e-16	4.024565e-17
5.550000e+00	3.874546e-14	5.710747e-02	2.385762e+01	-1.272406e-03	1.594938e-15	6.343725e-17	6.074131e-15	-1.410632e-02	2.573934e+01	6.735364e-04	-1.102998e-18	2.581102e-18
5.600000e+00	-2.290039e-15	-2.260919e-02	3.060698e+01	-1.881057e-03	3.012173e-15	-7.131096e-17	4.487659e-14	4.460873e-02	2.858938e+01	-1.456183e-03	1.423262e-15	-5.472159e-18
5.650000e+00	1.880924e-14	3.193025e-02	3.645140e+01	-3.100872e-04	1.244638e-15	-7.135518e-17	1.016506e-14	-1.707442e-02	4.050626e+01	6.181733e-04	2.274713e-16	-3.298912e-17
5.700000e+00	4.421042e-15	9.535068e-03	4.172156e+01	9.728175e-04	-1.121647e-15	2.488780e-17	-1.911118e-14	-1.239665e-02	4.109951e+01	4.902462e-04	-6.158979e-16	2.076494e-17
5.750000e+00	-6.030694e-14	-3.571197e-02	3.378148e+01	-9.904708e-04	-1.644960e-15	1.424936e-17	4.356614e-15	2.487181e-02	3.664741e+01	-1.004140e-03	4.149983e-16	-9.069545e-18
5.800000e+00	-1.795230e-15	5.047163e-02	2.904797e+01	2.266926e-03	-2.628612e-15	-4.980687e-17	-3.836524e-14	-5.059189e-02	2.623060e+01	1.881346e-03	-1.193335e-15	-7.238670e-19
5.850000e+00	1.844370e-14	-8.623840e-02	2.521019e+01	2.563437e-03	6.698840e-16	-4.572731e-17	1.863588e-15	-3.907845e-03	2.690395e+01	-3.370382e-04	-3.645001e-17	-2.347251e-17
5.900000e+00	2.816957e-14	2.714007e-02	3.257190e+01	2.010978e-03	5.630762e-15	8.300795e-17	6.943487e-14	-3.601296e-02	3.112382e+01	1.299913e-03	2.049992e-15	3.668715e-17
5.950000e+00	9.491541e-15	-2.759158e-02	3.669733e+01	-1.360963e-04	2.226280e-15	6.019449e-17	2.920385e-14	8.853630e-03	4.058019e+01	-4.390909e-04	8.585697e-16	2.544090e-18
6.000000e+00	-1.348565e-14	4.501392e-03	4.049437e+01	-1.561687e-03	-3.880612e-15	-4.950736e-17	-5.161516e-14	2.724285e-02	4.000186e+01	-7.927840e-04	-1.543796e-15	-8.417612e-19
6.050000e+00	-6.881963e-14	2.889388e-02	3.292546e+01	4.140930e-04	-3.637184e-15	-1.785404e-17	-2.107916e-14	-2.578679e-02	3.526758e+01	9.058664e-04	-3.446835e-16	-1.841069e-17
6.100000e+00	-8.270536e-15	-2.640913e-02	2.836653e+01	-2.056315e-03	1.158992e-15	6.175860e-17	2.039151e-14	4.882916e-02	2.570994e+01	-1.618180e-03	6.854496e-16	2.900892e-17
6.150000e+00	8.284074e-14	4.677004e-02	2.522838e+01	-2.005758e-03	4.668907e-15	-2.359464e-17	3.072959e-14	1.536442e-03	2.683706e+01	1.297748e-04	5.659997e-16	-1.869002e-17
6.200000e+00	1.595258e-14	-7.775539e-03	3.341208e+01	-3.059527e-04	5.068457e-15	-5.138264e-17	6.683001e-14	1.436643e-02	3.245621e+01	-4.387789e-04	2.022568e-15	-3.025494e-18
6.250000e+00	-4.363632e-15	-2.475149e-03	3.789376e+01	5.981283e-04	3.500949e-16	3.459461e-18	7.766589e-15	-1.418300e-02	4.162193e+01	3.762344e-04	2.583929e-16	-1.072513e-17
6.300000e+00	-1.020145e-14	1.365501e-02	3.996793e+01	3.740950e-04	-3.792351e-15	4.646138e-17	-5.177215e-14	-5.548465e-03	3.951375e+01	2.895651e-04	-1.567098e-15	2.386368e-17
6.350000e+00	-7.574866e-14	-2.693905e-02	3.119210e+01	-5.956040e-04	-3.381066e-15	-2.818431e-17	-1.414985e-14	1.503229e-02	3.306891e+01	-6.505617e-04	-8.965365e-17	-1.753237e-17
6.400000e+00	-1.147213e-15	2.906143e-02	2.723528e+01	1.911543e-03	-6.022557e-16	-3.148447e-17	-8.739333e-15	-3.549144e-02	2.473505e+01	1.301885e-03	-2.675465e-16	2.173260e-18
6.450000e+00	6.895539e-14	-5.362136e-02	2.616042e+01	2.072102e-03	4.523531e-15	3.980538e-17	3.504503e-14	-1.173251e-02	2.777341e+01	6.819771e-05	7.684888e-16	5.643318e-19
6.500000e+00	3.950052e-14	1.302751e-02	3.489788e+01	3.775833e-04	6.199411e-15	2.379586e-17	7.267018e-14	-5.384602e-03	3.437646e+01	2.742622e-04	2.094286e-15	1.818102e-17
6.550000e+00	-3.096474e-14	-2.011013e-03	3.837980e+01	-5.766907e-04	-4.247451e-17	-1.956864e-17	1.454180e-14	3.309883e-03	4.194385e+01	-1.543717e-04	5.863230e-16	-1.599510e-17
6.600000e+00	-2.802252e-14	3.758381e-03	3.887942e+01	-7.254598e-04	-5.898133e-15	2.617044e-17	-7.464889e-14	1.516259e-02	3.838553e+01	-4.141324e-04	-2.195097e-15	1.782774e-17
6.650000e+00	-6.195346e-14	1.256976e-02	3.014080e+01	-1.596709e-04	-4.316069e-15	2.800479e-17	-3.428186e-14	-9.623266e-03	3.161534e+01	3.198518e-04	-7.901605e-16	-3.512613e-18
6.700000e+00	-1.199861e-14	-2.126855e-03	2.689376e+01	-1.215476e-03	3.377011e-15	-9.662479e-17	5.488793e-14	2.503627e-02	2.456743e+01	-7.541052e-04	1.785394e-15	-1.586821e-17
6.750000e+00	1.357794e-13	7.154034e-03	2.689874e+01	-6.927495e-04	8.312098e-15	-9.725849e-17	5.965842e-14	6.992208e-04	2.857733e+01	-3.314800e-05	1.227765e-15	-3.703665e-17
6.800000e+00	3.454907e-14	2.133428e-03	3.601201e+01	6.175576e-04	5.626428e-15	9.019177e-17	6.651671e-14	-3.915873e-03	3.586330e+01	1.786620e-04	1.921734e-15	3.387299e-17
6.850000e+00	-5.948161e-14	-1.535952e-02	3.920328e+01	3.894290e-04	-1.959396e-15	4.865784e-17	-6.237731e-16	-4.839763e-03	4.258277e+01	3.274781e-05	2.495062e-16	2.672672e-18
6.900000e+00	-2.855157e-14	1.081621e-02	3.834009e+01	-1.236757e-04	-7.106253e-15	-8.291398e-17	-9.224363e-14	3.009009e-03	3.775738e+01	3.126697e-06	-2.744975e-15	-1.303335e-17
6.950000e+00	-7.151173e-14	-1.045395e-02	2.900250e+01	-1.039751e-05	-4.592899e-15	5.372518e-17	-3.392758e-14	-1.146151e-03	3.013089e+01	-6.001869e-05	-7.307879e-16	5.406845e-18
7.000000e+00	3.098234e-15	2.149996e-03	2.642594e+01	6.979543e-04	3.868159e-15	2.128235e-16	5.506763e-14	-5.133851e-03	2.429584e+01	2.177814e-04	1.717733e-15	6.663609e-17
7.050000e+00	1.415156e-13	-6.520634e-03	2.809002e+01	5.342540e-04	9.757075e-15	-6.370956e-18	7.837166e-14	-1.097812e-02	2.988011e+01	2.676056e-04	1.789305e-15	-1.003371e-17
7.100000e+00	4.621512e-14	5.071918e-03	3.761887e+01	-3.495032e-04	5.537097e-15	-2.133595e-16	5.987716e-14	8.887730e-03	3.778637e+01	-2.092966e-04	1.657405e-15	-4.826754e-17
7.150000e+00	-1.041388e-13	1.251798e-02	3.980228e+01	-6.166799e-04	-4.021646e-15	7.944155e-18	-1.021036e-14	-2.969010e-03	4.297147e+01	1.016533e-04	1.525157e-16	-6.381619e-18
7.200000e+00	-4.149308e-14	1.279923e-02	3.741614e+01	-4.848881e-04	-8.707900e-15	1.429518e-16	-1.099687e-13	7.379632e-03	3.670343e+01	-1.237797e-04	-3.235971e-15	4.767613e-17
7.250000e+00	-3.148732e-14	-2.062601e-02	2.816683e+01	1.336995e-04	-2.840999e-15	-1.919861e-16	-2.656504e-14	1.462861e-03	2.901120e+01	-1.910333e-04	-6.948739e-16	-5.893131e-17
7.300000e+00	1.651619e-14	2.223471e-02	2.648892e+01	1.720967e-03	9.171977e-15	-2.527437e-16	1.268010e-13	-2.964060e-02	2.458689e+01	1.081214e-03	3.914389e-15	-5.897311e-17
7.350000e+00	1.620534e-13	-5.010229e-02	2.938742e+01	1.388878e-03	1.137906e-14	1.748030e-16	9.272679e-14	-3.156904e-03	3.131477e+01	-1.785172e-04	2.142293e-15	3.585096e-17
7.400000e+00	2.863875e-14	1.042249e-02	3.912717e+01	1.451106e-04	2.284174e-15	2.784871e-16	2.015985e-14	-7.077755e-04	3.955074e+01	1.153856e-04	4.939593e-16	8.417458e-17
7.450000e+00	-1.451876e-13	-9.909566e-03	4.022155e+01	-8.871588e-05	-6.265492e-15	-1.282776e-16	-2.436041e-14	-1.310538e-04	4.315391e+01	-8.154247e-05	-9.703108e-17	-4.304673e-17
7.500000e+00	-3.710454e-14	-3.027628e-03	3.609577e+01	-3.718547e-04	-8.179708e-15	-1.221850e-16	-1.041023e-13	1.297048e-02	3.523190e+01	-3.792195e-04	-3.076480e-15	-2.422317e-17
7.550000e+00	5.004266e-15	2.525507e-02	2.693314e+01	-9.182747e-04	-4.064082e-16	3.056436e-16	-7.614761e-15	-4.139737e-03	2.755119e+01	2.117151e-04	-2.731799e-16	7.261975e-17
7.600000e+00	2.797510e-14	-1.450101e-02	2.688372e+01	-2.236840e-03	1.172665e-14	1.411219e-16	1.589540e-13	4.575278e-02	2.523629e+01	-1.463528e-03	4.869784e-15	4.425911e-17
7.650000e+00	1.609952e-13	3.708456e-02	3.128334e+01	-8.177072e-04	1.114835e-14	-3.110877e-16	9.003024e-14	-1.143365e-02	3.336841e+01	4.832832e-04	2.062753e-15	-8.916379e-17
7.700000e+00	9.244074e-15	1.814243e-04	4.023322e+01	4.758526e-04	-2.575285e-16	-1.772435e-16	-8.371290e-15	-1.205521e-03	4.085149e+01	8.346470e-05	-3.083369e-16	-3.989993e-17
7.750000e+00	-1.638358e-13	-1.501083e-03	3.951812e+01	-4.556925e-04	-7.762773e-15	2.394332e-16	-3.792572e-14	1.256448e-03	4.217930e+01	-9.735193e-05	-4.292505e-16	5.661424e-17
7.800000e+00	-2.722730e-14	2.476541e-02	3.444109e+01	8.842203e-05	-7.065204e-15	1.912934e-17	-9.214063e-14	-6.718571e-03	3.341943e+01	3.754388e-04	-2.753586e-15	1.172641e-17
7.850000e+00	3.309492e-14	-5.462323e-02	2.621686e+01	2.015414e-03	2.531532e-15	-3.515915e-16	2.246818e-14	-1.048916e-02	2.667491e+01	1.829630e-05	5.415396e-16	-1.001708e-16
7.900000e+00	5.353219e-14	2.358207e-02	2.752535e+01	3.679181e-03	1.259520e-14	-9.633201e-18	1.600163e-13	-5.911891e-02	2.615949e+01	2.015095e-03	4.780556e-15	7.773674e-18
7.950000e+00	1.097169e-13	-5.869736e-02	3.284349e+01	1.045705e-03	8.771491e-15	3.216214e-16	7.904490e-14	6.034388e-03	3.508440e+01	-5.031118e-04	1.953752e-15	7.533988e-17
8.000000e+00	-1.202166e-14	1.466690e-02	4.088778e+01	-1.000879e-03	-2.859557e-15	6.265382e-17	-3.689705e-14	1.421844e-02	4.164142e+01	-3.319221e-04	-1.099426e-15	2.429996e-17
8.050000e+00	-1.670927e-13	4.524396e-03	3.837971e+01	9.821955e-05	-8.510785e-15	-2.274863e-16	-4.748489e-14	-9.597446e-03	4.074551e+01	2.813754e-04	-7.121395e-16	-6.839054e-17
8.100000e+00	-3.135365e-14	-1.206304e-02	3.242421e+01	-7.946106e-04	-5.314786e-15	9.306884e-17	-6.427321e-14	2.333798e-02	3.124928e+01	-7.479304e-04	-1.863882e-15	3.332946e-17
8.150000e+00	8.956630e-14	4.335331e-02	2.553945e+01	-2.535081e-03	6.154626e-15	2.827976e-16	4.969848e-14	1.137426e-02	2.589626e+01	-1.877266e-04	1.125341e-15	6.796127e-17
8.200000e+00	5.501859e-14	-7.731397e-03	2.865716e+01	-2.771494e-03	1.531614e-14	-1.109831e-16	1.993912e-13	5.037232e-02	2.759514e+01	-1.576689e-03	6.006482e-15	-2.599495e-17
8.250000e+00	1.183813e-13	2.756612e-02	3.432625e+01	3.107600e-05	7.614754e-15	-2.579676e-16	5.784497e-14	-1.951505e-02	3.671652e+01	6.898363e-04	1.254562e-15	-7.431257e-17
8.300000e+00	-3.456986e-14	1.202088e-03	4.071317e+01	8.906164e-04	-5.333784e-15	4.077205e-17	-6.302927e-14	-7.822241e-03	4.153123e+01	2.949524e-04	-1.812049e-15	1.821325e-17
8.350000e+00	-1.741699e-13	-1.446577e-02	3.696146e+01	-6.380969e-04	-8.897023e-15	1.691065e-16	-4.993246e-14	1.014306e-02	3.901482e+01	-4.328081e-04	-7.491446e-16	3.939937e-17
8.400000e+00	-1.262341e-14	2.585984e-02	3.101091e+01	8.981810e-04	-4.752833e-15	-1.628707e-16	-6.463060e-14	-1.932249e-02	2.970245e+01	7.738216e-04	-1.968082e-15	-3.847413e-17
8.450000e+00	7.501431e-14	-6.028055e-02	2.526038e+01	3.192694e-03	6.344776e-15	-1.779711e-16	5.906084e-14	-2.506804e-02	2.557989e+01	4.522286e-04	1.495032e-15	-5.333372e-17
8.500000e+00	8.033968e-14	1.325145e-02	2.948751e+01	2.788077e-03	1.390244e-14	1.672440e-16	1.670051e-13	-4.122868e-02	2.874038e+01	1.402202e-03	4.865603e-15	5.492566e-17
8.550000e+00	6.707117e-14	-3.191561e-02	3.554719e+01	-3.075493e-04	6.200860e-15	1.694051e-16	6.111055e-14	1.358794e-02	3.806291e+01	-6.131744e-04	1.589564e-15	3.656591e-17
8.600000e+00	-4.686591e-14	1.365408e-02	4.068093e+01	-1.061900e-03	-6.388414e-15	-7.973390e-17	-7.283413e-14	1.542212e-02	4.150798e+01	-3.752705e-04	-2.059445e-15	-1.493862e-17
8.650000e+00	-1.707790e-13	8.642409e-03	3.548769e+01	1.932513e-04	-1.029130e-14	-6.700485e-17	-7.210903e-14	-1.284533e-02	3.721920e+01	4.018557e-04	-1.459440e-15	-2.490150e-17
8.700000e+00	-2.982353e-14	-7.382998e-03	2.940979e+01	-1.253545e-03	-3.290341e-15	1.497524e-16	-3.499318e-14	2.787830e-02	2.799033e+01	-8.681143e-04	-9.580121e-16	4.751990e-17
8.750000e+00	1.509864e-13	3.362264e-02	2.522586e+01	-2.587844e-03	1.143484e-14	-5.213762e-19	9.887830e-14	1.664949e-02	2.556637e+01	-4.028763e-04	2.380001e-15	-7.299198e-18
8.800000e+00	9.309383e-14	1.166265e-03	3.076868e+01	-1.246593e-03	1.767659e-14	-1.676246e-16	2.166157e-13	2.369605e-02	3.034443e+01	-6.963215e-04	6.361440e-15	-4.156843e-17
8.850000e+00	7.368263e-14	1.147830e-03	3.657533e+01	8.430724e-04	4.602285e-15	-2.142108e-17	3.421846e-14	-1.908502e-02	3.918483e+01	5.548932e-04	7.235914e-16	-1.149712e-17
8.900000e+00	-7.315476e-14	4.592604e-03	4.020741e+01	4.567474e-04	-9.548146e-15	7.774517e-17	-1.073441e-13	-2.953742e-03	4.098095e+01	1.581697e-04	-3.016346e-15	2.696716e-17
8.950000e+00	-1.931789e-13	-1.434811e-02	3.423366e+01	-4.964453e-04	-1.139071e-14	-3.328364e-17	-7.798443e-14	8.067841e-03	3.564675e+01	-3.653693e-04	-1.532218e-15	-1.362197e-17
9.000000e+00	-8.110196e-15	1.589599e-02	2.839775e+01	1.187751e-03	-3.404074e-15	-4.537381e-17	-4.669053e-14	-1.905485e-02	2.690294e+01	7.166218e-04	-1.431750e-15	-7.399721e-18
9.050000e+00	1.401872e-13	-4.136156e-02	2.535472e+01	2.467873e-03	1.184454e-14	1.717593e-16	1.097629e-13	-2.300288e-02	2.577202e+01	4.822463e-04	2.779219e-15	4.149080e-17
9.100000e+00	1.215954e-13	5.889472e-03	3.183057e+01	1.024983e-03	1.730112e-14	5.156682e-17	1.979963e-13	-1.191409e-02	3.172087e+01	4.451399e-04	5.638867e-15	2.219619e-17
9.150000e+00	1.734161e-14	-4.464945e-03	3.768546e+01	-7.960665e-04	3.118083e-15	-1.295514e-16	3.882705e-14	7.972191e-03	4.035201e+01	-3.119505e-04	1.121479e-15	-4.130597e-17
9.200000e+00	-9.739455e-14	1.125642e-02	4.005522e+01	-6.514990e-04	-1.196745e-14	3.638229e-17	-1.318351e-13	1.030900e-02	4.072768e+01	-2.271254e-04	-3.665099e-15	1.606808e-17
9.250000e+00	-1.807663e-13	3.906322e-03	3.308975e+01	-1.596216e-04	-1.322901e-14	1.069603e-16	-1.108457e-13	-5.325158e-03	3.419185e+01	1.438675e-04	-2.621742e-15	2.301205e-17
9.300000e+00	-1.992883e-14	5.210157e-03	2.749733e+01	-8.925234e-04	1.140450e-15	-2.210560e-16	2.599131e-14	1.658005e-02	2.596712e+01	-4.544002e-04	9.022736e-16	-5.395348e-17
9.350000e+00	2.602425e-13	2.057396e-03	2.576017e+01	-7.725335e-04	2.081599e-14	-3.092600e-16	1.859096e-13	4.571932e-03	2.630215e+01	-1.760411e-04	4.604019e-15	-9.004373e-17
9.400000e+00	1.417621e-13	3.902453e-03	3.318266e+01	3.981784e-04	1.992222e-14	2.134321e-16	2.272948e-13	-1.805112e-03	3.337450e+01	1.176625e-04	6.460324e-15	6.237427e-17
9.450000e+00	-3.457691e-14	-1.852769e-02	3.887549e+01	6.508031e-04	-1.674959e-15	2.748768e-16	-7.993077e-15	-6.873380e-03	4.155382e+01	8.635404e-05	-9.622660e-17	6.675773e-17
9.500000e+00	-1.311533e-13	6.905654e-03	3.992941e+01	-1.163767e-05	-1.637922e-14	-2.365104e-16	-1.814703e-13	2.866406e-03	4.045765e+01	-1.449086e-05	-5.056792e-15	-5.915695e-17
9.550000e+00	-1.856910e-13	-4.952796e-03	3.207365e+01	-1.578025e-04	-1.343627e-14	-4.192952e-17	-1.116157e-13	-1.213390e-03	3.288352e+01	-2.770902e-05	-2.619818e-15	-1.645996e-17
9.600000e+00	1.572637e-14	5.896809e-04	2.683244e+01	1.584032e-04	4.444792e-15	5.258750e-16	5.796208e-14	3.229258e-03	2.531272e+01	-5.599650e-05	1.737111e-15	1.467602e-16
9.650000e+00	2.768684e-13	-8.476165e-04	2.646684e+01	7.854842e-05	2.347751e-14	1.740095e-16	2.173820e-13	-6.543144e-03	2.717269e+01	1.597096e-04	5.519131e-15	4.294560e-17
9.700000e+00	1.499208e-13	4.917819e-03	3.478316e+01	-2.214100e-04	1.782840e-14	-5.394034e-16	1.929114e-13	6.706131e-03	3.525326e+01	-1.460169e-04	5.336027e-15	-1.400637e-16
9.750000e+00	-1.274114e-13	1.230585e-02	4.003808e+01	-4.316585e-04	-5.861108e-15	-1.867202e-16	-2.642060e-14	-5.331814e-03	4.268387e+01	1.768441e-04	-2.483723e-16	-5.434126e-17
9.800000e+00	-1.456685e-13	1.229949e-02	3.949920e+01	-5.148520e-04	-1.849607e-14	4.372713e-16	-2.061668e-13	7.741555e-03	3.984668e+01	-1.407277e-04	-5.756109e-15	1.236990e-16
9.850000e+00	-1.206769e-13	-1.502997e-02	3.095180e+01	2.872913e-05	-1.015365e-14	-1.990586e-16	-9.308731e-14	7.170933e-04	3.149663e+01	-1.376860e-04	-2.354042e-15	-5.596697e-17
9.900000e+00	4.820430e-14	1.614782e-02	2.640728e+01	1.636558e-03	1.369428e-14	-6.756292e-16	1.789075e-13	-2.590556e-02	2.494871e+01	9.316085e-04	5.390566e-15	-1.769772e-16
9.950000e+00	3.258547e-13	-4.587240e-02	2.749106e+01	2.055785e-03	2.755970e-14	1.698757e-16	2.545835e-13	-1.471539e-02	2.838872e+01	2.036490e-04	6.457288e-15	3.738344e-17
1.000000e+01	1.171295e-13	5.750881e-03	3.652753e+01	4.633028e-04	1.218844e-14	6.892665e-16	1.254187e-13	-3.494357e-03	3.724626e+01	1.810902e-04	3.366334e-15	1.928361e-16
1.005000e+01	-2.192541e-13	-1.766906e-02	4.081652e+01	-2.642159e-04	-1.142939e-14	-6.470306e-17	-6.607530e-14	6.429216e-03	4.338384e+01	-3.204403e-04	-1.059747e-15	-2.333995e-17
1.010000e+01	-1.379338e-13	3.511450e-03	3.831151e+01	-3.984917e-05	-1.823441e-14	-4.670507e-16	-2.058314e-13	4.744986e-03	3.845136e+01	-9.162472e-05	-5.783201e-15	-1.212160e-16
