TIME	nx1r	ny1r	nz1r	mx1r	my1r	mz1r	nx2r	ny2r	nz2r	mx2r	my2r	mz2r
4.650000e+00	-1.429630e-15	-4.544291e-02	3.645410e+01	1.784266e-04	-1.020207e-15	-9.890235e-16	-1.374980e-14	1.252320e-02	4.054848e+01	-6.355646e-04	-4.100407e-16	-2.865740e-16
4.700000e+00	-1.556759e-14	2.629929e-02	3.249688e+01	1.356568e-03	1.473512e-15	-8.648184e-16	2.860980e-14	-2.617168e-02	2.823852e+01	9.740365e-04	9.538349e-16	-2.123626e-16
4.750000e+00	4.397481e-14	-3.661840e-02	3.240478e+01	1.949592e-03	1.674277e-15	9.868771e-16	4.458726e-15	-1.761153e-02	3.780178e+01	3.556315e-04	-4.405271e-17	2.454373e-16
4.800000e+00	3.031937e-14	-2.066575e-02	4.809492e+01	-4.015888e-04	1.995986e-15	6.977012e-16	1.499117e-14	2.177109e-02	4.631758e+01	-7.425465e-04	3.059954e-16	2.084764e-16
4.850000e+00	-8.408933e-14	5.577693e-02	5.011184e+01	1.493340e-03	-1.817953e-15	-5.163995e-16	1.312358e-14	-5.552924e-02	5.551965e+01	1.917596e-03	8.024641e-16	-1.612216e-16
4.900000e+00	-3.909111e-14	-4.205261e-02	4.289161e+01	-2.955966e-03	-6.620502e-15	5.435254e-16	-7.971861e-14	6.990157e-02	3.951865e+01	-2.325772e-03	-2.340096e-15	1.680035e-16
4.950000e+00	1.041978e-13	5.915737e-02	2.823844e+01	-7.833621e-04	3.578778e-15	5.040365e-16	4.667942e-15	-2.292482e-02	3.130420e+01	9.344772e-04	-3.254337e-16	1.131147e-16
5.000000e+00	1.180474e-13	-2.573190e-02	3.206127e+01	8.911429e-04	2.026459e-14	-7.578330e-16	2.423530e-13	5.784342e-03	2.887857e+01	-2.300431e-04	7.044708e-15	-1.925036e-16
5.050000e+00	-9.579654e-14	1.939186e-02	4.014171e+01	-2.502800e-03	2.034303e-15	-5.335950e-16	7.555028e-14	2.100696e-02	4.501037e+01	-6.399349e-04	2.817385e-15	-1.576453e-16
5.100000e+00	-1.312209e-13	7.047191e-02	5.272516e+01	-1.784883e-03	-2.072119e-14	2.122475e-16	-2.451449e-13	6.452742e-04	5.169319e+01	3.717932e-04	-7.074998e-15	7.397610e-17
5.150000e+00	8.290569e-14	-1.283917e-01	5.124454e+01	-1.180384e-03	8.713362e-16	1.819984e-16	-2.720682e-14	7.211589e-02	5.571606e+01	-2.848861e-03	-1.155083e-15	4.697928e-17
5.200000e+00	9.822639e-14	6.062572e-02	4.576299e+01	7.137920e-03	2.753599e-14	7.853749e-18	3.616688e-13	-1.274537e-01	4.281960e+01	4.295713e-03	1.078552e-14	3.611498e-17
5.250000e+00	-1.238306e-14	-8.227750e-02	3.039271e+01	2.439672e-03	2.860756e-15	-5.410130e-16	4.674913e-14	-3.498740e-03	3.292161e+01	-3.047250e-04	1.589261e-15	-1.780541e-16
5.300000e+00	-4.624464e-14	5.942607e-03	3.019657e+01	-4.373897e-03	-2.782145e-14	5.176978e-17	-3.846831e-13	6.738671e-02	2.781359e+01	-2.069801e-03	-1.197310e-14	2.591988e-17
5.350000e+00	-2.325789e-13	6.988608e-02	4.335124e+01	2.245250e-03	-7.121001e-15	8.701372e-16	3.712819e-15	-7.307220e-02	4.783217e+01	2.542886e-03	1.198013e-15	2.042120e-16
5.400000e+00	5.265467e-14	-6.133177e-02	6.251503e+01	6.970838e-04	9.013022e-15	-2.320354e-16	1.095532e-13	2.394867e-02	6.200425e+01	-9.829840e-04	3.131582e-15	-4.831229e-17
5.450000e+00	1.229158e-13	9.425682e-02	5.482641e+01	6.056850e-04	1.556947e-15	-5.070927e-16	-3.518221e-14	-6.066124e-02	5.855510e+01	2.223958e-03	-1.606475e-15	-1.487046e-16
5.500000e+00	-3.481914e-14	-5.672570e-02	4.009679e+01	-1.385510e-03	3.733531e-15	7.063437e-16	7.140805e-14	5.362486e-02	3.740552e+01	-1.872100e-03	2.372339e-15	2.062057e-16
5.550000e+00	-4.027568e-14	5.411877e-02	2.742715e+01	-3.160276e-03	-2.090468e-15	-2.682113e-17	-1.206648e-14	1.454554e-02	2.956152e+01	-2.730277e-04	-1.639220e-16	-2.284935e-17
5.600000e+00	-2.474872e-14	7.291804e-02	3.631873e+01	-2.853469e-03	-6.914453e-15	-4.667872e-16	-8.942908e-14	1.476307e-02	3.460182e+01	-5.084970e-05	-2.731469e-15	-1.116110e-16
5.650000e+00	-4.572653e-14	-1.005258e-01	5.339756e+01	-4.275086e-03	-2.219169e-15	3.512475e-17	-1.219559e-14	1.054759e-01	5.770549e+01	-3.748851e-03	-1.337125e-16	2.892203e-18
5.700000e+00	-6.723275e-15	6.951017e-02	6.722142e+01	2.793476e-03	2.208332e-15	1.059598e-16	3.604929e-14	-6.597237e-02	6.698216e+01	2.421395e-03	1.109155e-15	4.500329e-17
5.750000e+00	8.952458e-14	-1.544345e-01	5.314436e+01	1.436075e-03	3.414430e-15	-3.552033e-17	8.256452e-15	4.540940e-02	5.622878e+01	-2.123816e-03	-1.038000e-16	-2.592692e-17
5.800000e+00	5.652754e-15	4.814990e-02	3.559051e+01	-6.191805e-04	2.035638e-15	-1.332897e-16	2.744676e-14	-7.096413e-03	3.314471e+01	4.805955e-04	8.018087e-16	-1.956716e-17
5.850000e+00	-1.179454e-13	5.986294e-02	2.540094e+01	1.642250e-04	-6.411040e-15	1.643580e-17	-3.903087e-14	-3.650618e-02	2.729773e+01	1.398553e-03	-6.408293e-16	-1.153259e-17
5.900000e+00	-4.120030e-14	-7.342035e-02	4.315399e+01	-2.177773e-03	-7.496756e-15	1.143504e-16	-9.094626e-14	7.207103e-02	4.204149e+01	-2.560672e-03	-2.697773e-15	5.240093e-17
5.950000e+00	4.174219e-14	1.354746e-01	6.314759e+01	2.458950e-03	3.125744e-15	-2.044289e-17	2.650267e-14	-1.088835e-01	6.725338e+01	3.852907e-03	6.803140e-16	-2.532533e-17
6.000000e+00	2.433685e-14	-5.636035e-02	6.407447e+01	2.878543e-04	4.381724e-15	-4.660565e-18	5.398848e-14	2.751001e-02	6.397938e+01	-1.059168e-03	1.522574e-15	8.246219e-18
6.050000e+00	-4.053816e-14	4.537000e-02	4.172629e+01	4.009732e-04	-2.923763e-15	-4.026656e-17	-2.461596e-14	-3.443938e-02	4.426004e+01	1.198733e-03	-5.455164e-16	-2.339191e-17
6.100000e+00	-4.833791e-15	1.015718e-02	3.134181e+01	1.880134e-03	-4.565123e-15	1.157673e-16	-6.454656e-14	-2.540235e-02	2.902874e+01	9.264452e-04	-2.040910e-15	4.352408e-17
6.150000e+00	-4.821603e-14	-6.311234e-02	3.260833e+01	-2.329165e-03	-1.871222e-15	2.993967e-16	-5.076026e-15	5.692012e-02	3.443230e+01	-2.154327e-03	9.495819e-17	7.154666e-17
6.200000e+00	-1.102305e-14	8.550581e-02	4.919094e+01	3.880431e-04	2.414387e-16	-1.701080e-16	9.156386e-15	-3.795542e-02	4.861149e+01	1.653389e-03	2.972726e-16	-3.342056e-17
6.250000e+00	5.186039e-14	-1.552386e-01	6.027353e+01	-2.608330e-04	1.326832e-15	-2.779570e-16	-5.302158e-15	7.170210e-02	6.418996e+01	-2.917169e-03	-3.496821e-16	-8.793269e-17
6.300000e+00	-3.989173e-15	5.848150e-02	5.729692e+01	-6.811961e-04	1.586389e-15	2.718825e-16	2.538781e-14	-9.604416e-03	5.724301e+01	6.270325e-04	7.744937e-16	8.697171e-17
6.350000e+00	-2.090314e-14	-1.040055e-02	3.842699e+01	-1.699725e-03	-8.781313e-16	-1.022432e-16	-3.506676e-15	2.374976e-02	4.050312e+01	-8.275775e-04	2.174235e-17	-3.866469e-17
6.400000e+00	6.738509e-15	-1.043760e-02	3.029149e+01	-2.279950e-03	-3.253055e-15	-5.571161e-16	-5.056973e-14	4.455753e-02	2.814480e+01	-1.413984e-03	-1.656561e-15	-1.384553e-16
6.450000e+00	-6.201133e-14	5.672943e-02	3.235689e+01	1.150853e-03	-3.075579e-15	1.271068e-16	-1.621079e-14	-4.974105e-02	3.417218e+01	1.783997e-03	-1.943084e-16	2.037558e-17
6.500000e+00	-2.116591e-14	-3.825852e-02	5.041716e+01	-6.962361e-04	-9.537746e-16	4.638485e-16	-4.047808e-15	3.371480e-02	5.024610e+01	-1.191804e-03	-6.241845e-17	1.371208e-16
6.550000e+00	5.100228e-14	8.126006e-02	5.873423e+01	2.869715e-04	1.037291e-15	-3.167468e-17	-9.177289e-15	-5.006179e-02	6.254919e+01	1.827378e-03	-4.650774e-16	-2.095748e-17
6.600000e+00	-1.448548e-15	-2.899435e-02	5.124341e+01	1.688410e-03	2.430702e-15	-1.422189e-16	3.675196e-14	-5.428440e-03	5.111305e+01	8.593494e-05	1.116382e-15	-2.868409e-17
6.650000e+00	8.035059e-15	-2.467617e-02	3.497298e+01	1.751084e-03	5.628199e-16	2.457769e-16	4.142028e-15	-2.085060e-02	3.663542e+01	4.764269e-04	1.307864e-16	5.471569e-17
6.700000e+00	-5.899879e-15	2.258046e-02	3.078102e+01	9.913995e-04	-3.161020e-15	3.132719e-16	-4.326523e-14	-1.852380e-02	2.882127e+01	7.518262e-04	-1.370738e-15	9.489219e-17
6.750000e+00	-7.529339e-14	-2.725254e-02	3.339961e+01	-2.169260e-03	-4.581736e-15	-3.005392e-16	-3.254745e-14	3.816067e-02	3.527813e+01	-1.383851e-03	-6.365489e-16	-8.936787e-17
6.800000e+00	-2.064335e-14	4.397880e-02	4.971291e+01	-7.774473e-04	-1.187762e-15	-3.819116e-16	-7.397316e-15	-1.742352e-03	4.991485e+01	3.251479e-04	-1.775888e-16	-9.339322e-17
6.850000e+00	5.333947e-14	-7.815561e-02	5.713737e+01	1.170314e-04	1.823720e-15	1.847174e-16	9.640267e-16	2.913102e-02	6.076918e+01	-1.283651e-03	-1.527269e-16	3.978131e-17
6.900000e+00	-2.393703e-15	3.293179e-02	5.061641e+01	-4.003823e-04	2.064035e-15	1.377323e-16	3.217978e-14	-2.520437e-03	5.038087e+01	2.857132e-04	9.676639e-16	4.815512e-17
6.950000e+00	6.690519e-15	-1.083280e-02	3.511278e+01	-7.542723e-04	4.236195e-16	-3.482102e-16	2.275516e-15	9.795627e-03	3.645536e+01	-4.039281e-04	8.886626e-17	-1.037632e-16
7.000000e+00	2.028533e-15	-7.138468e-03	2.896115e+01	6.090857e-05	-2.040379e-15	-1.868837e-16	-2.989746e-14	8.700619e-03	2.718827e+01	-2.632569e-04	-1.000772e-15	-4.051016e-17
7.050000e+00	-7.184255e-14	1.241827e-02	3.300002e+01	2.092694e-03	-3.476989e-15	3.083035e-16	-1.827367e-14	-4.304455e-02	3.497569e+01	1.358804e-03	-1.957730e-16	7.176653e-17
7.100000e+00	-1.713999e-14	-2.491490e-02	5.217305e+01	6.782237e-04	-1.430745e-15	2.624984e-16	-1.211771e-14	7.100418e-03	5.270826e+01	-3.005877e-04	-3.523364e-16	8.047809e-17
7.150000e+00	3.501728e-14	6.684425e-02	5.745553e+01	3.065510e-05	1.740007e-15	-1.839966e-16	8.236083e-15	-3.918465e-02	6.087828e+01	1.433875e-03	1.559661e-16	-5.894685e-17
7.200000e+00	1.085368e-14	-2.401337e-02	4.824857e+01	5.640609e-04	2.953253e-15	-1.032478e-16	3.962842e-14	8.870479e-03	4.786590e+01	-3.372473e-04	1.131518e-15	-2.011028e-17
7.250000e+00	3.609411e-15	2.400144e-04	3.366521e+01	8.278774e-04	7.746798e-16	3.505329e-16	8.521288e-15	-1.862569e-02	3.473680e+01	5.284502e-04	3.060654e-16	8.531624e-17
7.300000e+00	-6.712358e-15	2.460582e-02	2.987210e+01	-1.047812e-03	-3.185790e-15	2.223816e-16	-4.239339e-14	1.034098e-02	2.830997e+01	-1.492976e-04	-1.357962e-15	6.881624e-17
7.350000e+00	-7.603009e-14	-1.308143e-02	3.606069e+01	-3.527942e-03	-4.557132e-15	-3.151122e-16	-3.253697e-14	5.186149e-02	3.819543e+01	-1.739263e-03	-6.201206e-16	-9.098643e-17
7.400000e+00	-1.810769e-14	4.518241e-02	5.431006e+01	-1.071650e-03	-6.578322e-16	-2.952706e-16	-2.994788e-17	2.558066e-03	5.510132e+01	2.050702e-04	2.463586e-17	-7.127568e-17
7.450000e+00	6.461015e-14	-1.092098e-01	5.826420e+01	6.430226e-04	2.644945e-15	2.347639e-16	7.095480e-15	3.617818e-02	6.143164e+01	-1.631321e-03	3.066842e-18	5.386105e-17
7.500000e+00	2.627701e-15	4.626718e-02	4.809495e+01	-8.858262e-05	2.626581e-15	4.482277e-17	3.905116e-14	-1.339222e-02	4.756969e+01	6.852045e-04	1.142564e-15	2.257590e-17
7.550000e+00	-1.492954e-14	-2.112132e-02	3.206857e+01	-7.188599e-04	-7.577178e-16	-4.580600e-16	-5.931319e-15	1.403072e-02	3.292873e+01	-5.869137e-04	-5.042111e-17	-1.321398e-16
7.600000e+00	-1.764501e-14	-1.460467e-02	2.873726e+01	1.141859e-03	-4.745595e-15	-7.873498e-17	-5.932206e-14	-3.762940e-03	2.740706e+01	9.217183e-05	-1.856007e-15	-1.249971e-17
7.650000e+00	-7.045730e-14	1.806287e-02	3.985724e+01	2.994383e-03	-4.461581e-15	4.112648e-16	-3.438626e-14	-5.930683e-02	4.215659e+01	1.882831e-03	-6.908276e-16	9.944692e-17
7.700000e+00	-8.863839e-15	-2.221389e-02	5.967703e+01	3.615076e-04	4.557213e-16	1.728292e-16	1.233154e-14	9.827046e-03	6.067497e+01	-3.850572e-04	3.596387e-16	5.454862e-17
7.750000e+00	7.368739e-14	8.881136e-02	5.866744e+01	-4.350189e-04	3.252570e-15	-2.387943e-16	1.159140e-14	-4.250233e-02	6.156180e+01	1.633365e-03	1.108256e-16	-7.108663e-17
7.800000e+00	1.959853e-15	-3.611360e-02	4.450826e+01	7.210898e-04	2.129042e-15	7.665287e-17	3.237737e-14	1.209099e-02	4.382022e+01	-4.964638e-04	9.303291e-16	2.665610e-17
7.850000e+00	-4.143418e-14	4.041412e-03	2.962261e+01	3.533477e-04	-2.526691e-15	4.096006e-16	-1.978329e-14	-1.313236e-02	3.031444e+01	3.811086e-04	-3.541990e-16	1.022648e-16
7.900000e+00	-3.212191e-14	4.033079e-02	3.070502e+01	-1.823272e-03	-6.343260e-15	-6.876358e-17	-7.584052e-14	1.420630e-02	2.965507e+01	-2.027465e-04	-2.314745e-15	-1.176729e-17
7.950000e+00	-4.928747e-14	-4.815590e-02	4.528085e+01	-2.410830e-03	-3.392085e-15	-4.408142e-16	-2.906516e-14	5.251556e-02	4.774959e+01	-1.895844e-03	-6.107579e-16	-1.223432e-16
8.000000e+00	9.712849e-15	2.552693e-02	6.290212e+01	4.116329e-04	2.394689e-15	-2.560613e-17	3.259583e-14	-1.002302e-02	6.402973e+01	5.080972e-04	8.997953e-16	1.090530e-18
8.050000e+00	6.474939e-14	-8.815007e-02	5.697603e+01	2.544793e-04	3.011171e-15	2.351787e-16	1.214546e-14	3.193929e-02	5.957687e+01	-1.412629e-03	1.672128e-16	5.422967e-17
8.100000e+00	-7.022620e-15	4.552062e-02	4.076585e+01	-1.235343e-03	2.368676e-16	-1.891475e-16	8.693107e-15	3.461164e-03	3.992603e+01	1.525339e-04	2.312444e-16	-4.264887e-17
8.150000e+00	-5.658160e-14	-8.492170e-03	2.788354e+01	7.533227e-05	-3.653790e-15	-3.110944e-16	-2.929441e-14	-3.401190e-03	2.846743e+01	1.937407e-05	-5.818429e-16	-9.074095e-17
8.200000e+00	-2.817605e-14	-3.630658e-02	3.312427e+01	1.781709e-03	-5.151179e-15	1.999142e-16	-6.012363e-14	-3.164135e-03	3.238328e+01	-2.486266e-05	-1.839023e-15	6.251137e-17
8.250000e+00	-2.411477e-14	6.062736e-02	5.024698e+01	1.219077e-03	-1.279054e-15	3.580610e-16	-9.625853e-15	-5.373156e-02	5.286303e+01	1.871290e-03	-1.173110e-16	8.634165e-17
8.300000e+00	1.703003e-14	-5.821978e-03	6.377374e+01	-4.960656e-04	2.787430e-15	-1.137612e-16	3.509833e-14	1.488023e-02	6.496986e+01	-4.644560e-04	9.411919e-16	-2.456069e-17
8.350000e+00	3.911818e-14	4.627447e-02	5.276364e+01	6.054438e-04	2.170485e-15	-1.846360e-16	1.197274e-14	-3.760762e-02	5.505203e+01	1.305919e-03	2.688868e-16	-5.565475e-17
8.400000e+00	-8.265992e-15	-2.029866e-02	3.704857e+01	1.498609e-03	-7.368052e-16	2.558565e-16	-5.337121e-15	-6.448439e-03	3.606582e+01	1.612745e-04	-1.963411e-16	7.536980e-17
8.450000e+00	-5.637480e-14	-1.650420e-02	2.802369e+01	-3.866861e-04	-3.991001e-15	2.609775e-16	-3.383749e-14	7.170243e-03	2.857330e+01	-3.576942e-04	-7.346015e-16	6.348710e-17
8.500000e+00	-3.432656e-14	5.374096e-02	3.645315e+01	-1.521070e-03	-4.112552e-15	-2.443320e-16	-4.262328e-14	3.812102e-03	3.603263e+01	1.878996e-04	-1.249993e-15	-6.071991e-17
8.550000e+00	1.024978e-14	-8.837428e-02	5.327490e+01	-7.595170e-04	-1.555217e-16	-2.741152e-16	-9.009570e-15	4.755395e-02	5.601513e+01	-1.896013e-03	-2.528516e-16	-7.828653e-17
8.600000e+00	1.315488e-14	2.166285e-02	6.227242e+01	1.043405e-04	2.577300e-15	1.929362e-16	3.320378e-14	-3.860814e-03	6.347190e+01	2.949565e-04	9.103920e-16	5.964204e-17
8.650000e+00	3.116704e-14	-4.319483e-02	4.870490e+01	-1.072217e-03	1.207220e-15	8.028154e-17	1.644017e-15	3.038011e-02	5.067178e+01	-1.175394e-03	-2.058575e-17	1.426199e-17
8.700000e+00	-1.428258e-14	2.815996e-02	3.427113e+01	-1.519976e-03	-1.520217e-15	-3.667210e-16	-1.434731e-14	1.529325e-02	3.317526e+01	-3.057550e-04	-4.469151e-16	-9.191198e-17
8.750000e+00	-5.432645e-14	3.946577e-03	2.817853e+01	6.530482e-04	-3.808610e-15	-1.864062e-16	-3.179116e-14	-1.739414e-02	2.875315e+01	5.240917e-04	-6.852260e-16	-5.678096e-17
8.800000e+00	-2.986047e-14	-3.461478e-02	3.931501e+01	1.454682e-03	-3.241765e-15	3.158798e-16	-3.223782e-14	3.605459e-04	3.920966e+01	-1.342988e-04	-9.397063e-16	9.255102e-17
8.850000e+00	1.550076e-14	7.287120e-02	5.555106e+01	4.264044e-04	3.800694e-16	2.211172e-16	-3.062405e-15	-4.789853e-02	5.840112e+01	1.733088e-03	-9.661516e-17	5.188191e-17
8.900000e+00	1.404036e-14	-8.071931e-03	5.999422e+01	1.494980e-04	2.426253e-15	-1.943646e-16	3.022810e-14	6.502966e-03	6.113564e+01	-2.123788e-04	8.184812e-16	-4.710915e-17
8.950000e+00	2.206043e-14	1.567460e-02	4.481601e+01	1.420355e-03	1.214365e-15	3.196618e-17	6.463771e-15	-3.486485e-02	4.645650e+01	1.098569e-03	1.629049e-16	2.645472e-18
9.000000e+00	-8.689517e-15	-1.111503e-02	3.238580e+01	1.236051e-03	-1.600136e-15	3.954426e-16	-1.844710e-14	-6.789533e-03	3.121485e+01	2.155932e-04	-5.971090e-16	1.124306e-16
9.050000e+00	-6.050477e-14	-9.489220e-03	2.879077e+01	-1.163284e-03	-4.231982e-15	4.621292e-17	-3.469839e-14	1.531614e-02	2.944378e+01	-5.805992e-04	-7.540197e-16	6.730417e-18
9.100000e+00	-3.131344e-14	4.181712e-02	4.178770e+01	-1.655890e-03	-3.068552e-15	-4.071166e-16	-2.945570e-14	1.161396e-02	4.199174e+01	-1.083848e-04	-8.393279e-16	-1.045952e-16
9.150000e+00	2.291177e-14	-7.687209e-02	5.701314e+01	-1.974798e-04	9.251064e-16	-1.494471e-16	1.686068e-15	3.376625e-02	5.993957e+01	-1.414708e-03	1.482362e-17	-4.515349e-17
9.200000e+00	1.530523e-14	1.990933e-02	5.791282e+01	-3.423445e-05	2.573829e-15	2.339076e-16	3.165266e-14	-1.516088e-03	5.894023e+01	2.070231e-04	8.600831e-16	6.976611e-17
9.250000e+00	1.972141e-14	-2.468318e-02	4.216733e+01	-1.240035e-03	1.188406e-15	-8.279582e-17	7.394832e-15	2.393123e-02	4.349491e+01	-9.033035e-04	1.978649e-16	-2.840059e-17
9.300000e+00	-8.308818e-15	2.023309e-02	3.115340e+01	-6.902744e-04	-1.696224e-15	-3.650975e-16	-2.014807e-14	6.643521e-03	2.995256e+01	-7.076571e-05	-6.497219e-16	-9.251238e-17
9.350000e+00	-6.392173e-14	-1.157430e-02	2.921752e+01	1.690612e-03	-4.378693e-15	7.220207e-17	-3.521649e-14	-2.537174e-02	2.999105e+01	6.997877e-04	-7.563641e-16	1.334017e-17
9.400000e+00	-3.016790e-14	-2.330911e-02	4.412806e+01	1.757128e-03	-2.762511e-15	3.968242e-16	-2.560759e-14	-9.619941e-03	4.463163e+01	2.281305e-04	-7.218008e-16	1.129731e-16
9.450000e+00	2.354170e-14	6.032898e-02	5.849317e+01	-6.290181e-05	1.276483e-15	2.689079e-17	6.842764e-15	-3.455747e-02	6.144925e+01	1.263539e-03	1.690664e-16	1.038020e-18
9.500000e+00	1.630999e-14	-4.229411e-03	5.645119e+01	-7.473465e-05	2.658961e-15	-2.655435e-16	3.245987e-14	8.343997e-03	5.731563e+01	-2.455786e-04	8.801146e-16	-6.673235e-17
9.550000e+00	1.627145e-14	6.999900e-03	4.039289e+01	1.027248e-03	1.120675e-15	1.544363e-16	7.998640e-15	-2.461918e-02	4.143689e+01	7.491142e-04	2.329706e-16	3.605970e-17
9.600000e+00	-1.325412e-14	2.169842e-03	3.026853e+01	1.536183e-04	-2.148200e-15	3.709662e-16	-2.453882e-14	2.851473e-03	2.907797e+01	-2.712846e-05	-7.647289e-16	1.054439e-16
9.650000e+00	-6.426251e-14	-3.811513e-03	3.027452e+01	-2.093777e-03	-4.820922e-15	-1.085175e-16	-4.143050e-14	2.645720e-02	3.120726e+01	-9.005449e-04	-9.517462e-16	-3.382908e-17
9.700000e+00	-3.230611e-14	3.593717e-02	4.723372e+01	-1.797075e-03	-2.476905e-15	-3.575959e-16	-2.059216e-14	1.685214e-02	4.802299e+01	-2.930789e-04	-5.529811e-16	-9.147106e-17
9.750000e+00	4.394712e-14	-8.347363e-02	6.019498e+01	2.341392e-04	1.773169e-15	4.111922e-17	4.313468e-15	3.060134e-02	6.311889e+01	-1.337686e-03	8.087031e-18	6.072062e-18
9.800000e+00	1.303230e-14	2.161217e-02	5.503356e+01	-6.782315e-05	2.586403e-15	1.997773e-16	3.289606e-14	-2.068860e-03	5.570662e+01	2.265132e-04	9.078597e-16	6.008044e-17
9.850000e+00	7.174184e-15	-1.728990e-02	3.814520e+01	-1.055191e-03	3.934182e-16	-2.697883e-16	1.329485e-15	1.762934e-02	3.893476e+01	-6.767972e-04	7.055894e-17	-7.798588e-17
9.900000e+00	-1.746778e-14	3.008180e-03	2.922563e+01	2.425652e-04	-3.077176e-15	-3.489133e-16	-3.578490e-14	9.160080e-04	2.808376e+01	2.806161e-05	-1.106997e-15	-8.881738e-17
9.950000e+00	-6.687927e-14	-3.034777e-03	3.269490e+01	2.358520e-03	-4.731238e-15	2.148733e-16	-3.916968e-14	-3.926591e-02	3.382538e+01	1.172405e-03	-8.637634e-16	5.155072e-17
1.000000e+01	-2.109691e-14	-1.718731e-02	5.161460e+01	1.505601e-03	-1.338848e-15	3.695194e-16	-8.759827e-15	-9.533470e-03	5.266045e+01	2.400777e-04	-2.411887e-16	1.047341e-16
1.005000e+01	4.693739e-14	7.744906e-02	6.147243e+01	-4.128448e-04	2.509691e-15	-8.748273e-17	1.374063e-14	-3.751831e-02	6.431165e+01	1.421985e-03	2.906416e-16	-2.826823e-17
1.010000e+01	1.376118e-14	-1.441466e-02	5.224797e+01	5.251962e-04	2.420445e-15	-1.254732e-16	3.063933e-14	4.176234e-03	5.270707e+01	-1.613041e-04	8.244193e-16	-3.001289e-17
