TIME	KIN_EN	STRAIN_EN	GRAV_EN	MECH_EN	TIMESTEP	F_CRIT	M_CRIT	DISP_CRIT	ROT_CRIT	
1.039500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020425e-04	1.000113e-04	1.074857e-06	6.703328e-06	
1.040000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020052e-04	1.000113e-04	2.570454e-06	8.441279e-06	
1.040500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020637e-04	1.000113e-04	4.363482e-06	1.529995e-05	
1.041000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.022089e-04	1.000113e-04	5.390673e-06	1.949282e-05	
1.041500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.022068e-04	1.000113e-04	3.877349e-06	1.510100e-05	
1.042000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.021932e-04	1.000113e-04	2.789629e-06	1.063032e-05	
1.042500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019626e-04	1.000113e-04	7.927798e-07	4.839784e-06	
1.043000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019537e-04	1.000113e-04	2.872203e-06	1.110859e-05	
1.043500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020629e-04	1.000113e-04	4.784373e-06	1.467669e-05	
1.044000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.021894e-04	1.000113e-04	5.231469e-06	1.986704e-05	
1.044500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.021576e-04	1.000113e-04	3.514382e-06	1.364063e-05	
1.045000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.021132e-04	1.000113e-04	2.424749e-06	1.043457e-05	
1.045500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018897e-04	1.000113e-04	9.049287e-07	3.536675e-06	
1.046000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018949e-04	1.000113e-04	3.053723e-06	1.322847e-05	
1.046500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020386e-04	1.000112e-04	5.105106e-06	1.480370e-05	
1.047000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.021346e-04	1.000112e-04	4.987165e-06	1.936196e-05	
1.047500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.021255e-04	1.000112e-04	3.164705e-06	1.236110e-05	
1.048000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020379e-04	1.000112e-04	1.953046e-06	9.880112e-06	
1.048500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018765e-04	1.000112e-04	1.444029e-06	3.725110e-06	
1.049000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018821e-04	1.000112e-04	3.113110e-06	1.463573e-05	
1.049500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020421e-04	1.000112e-04	5.333697e-06	1.639918e-05	
1.050000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.021156e-04	1.000112e-04	4.690611e-06	1.806253e-05	
1.050500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.021215e-04	1.000112e-04	3.160290e-06	1.177282e-05	
1.051000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019793e-04	1.000112e-04	1.428818e-06	8.887762e-06	
1.051500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018760e-04	1.000112e-04	1.978437e-06	4.971198e-06	
1.052000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018698e-04	1.000112e-04	3.659827e-06	1.534334e-05	
1.052500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020283e-04	1.000112e-04	5.438373e-06	1.766680e-05	
1.053000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020792e-04	1.000112e-04	4.364816e-06	1.686427e-05	
1.053500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020870e-04	1.000112e-04	3.092897e-06	1.121073e-05	
1.054000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018824e-04	1.000112e-04	1.171852e-06	7.394314e-06	
1.054500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018259e-04	1.000112e-04	2.428365e-06	7.337861e-06	
1.055000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018616e-04	1.000112e-04	4.184551e-06	1.541151e-05	
1.055500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020079e-04	1.000111e-04	5.424880e-06	1.912837e-05	
1.056000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020226e-04	1.000111e-04	4.012946e-06	1.561165e-05	
1.056500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.020186e-04	1.000111e-04	2.896075e-06	1.064323e-05	
1.057000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017900e-04	1.000111e-04	9.033590e-07	5.401596e-06	
1.057500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017667e-04	1.000111e-04	2.772680e-06	1.016612e-05	
1.058000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018574e-04	1.000111e-04	4.637185e-06	1.495989e-05	
1.058500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019905e-04	1.000111e-04	5.302125e-06	1.983153e-05	
1.059000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019571e-04	1.000111e-04	3.650133e-06	1.420407e-05	
1.059500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019289e-04	1.000111e-04	2.574917e-06	1.054137e-05	
1.060000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017046e-04	1.000111e-04	7.166897e-07	3.765526e-06	
1.060500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017005e-04	1.000111e-04	3.000317e-06	1.250730e-05	
1.061000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018314e-04	1.000111e-04	4.996976e-06	1.473275e-05	
1.061500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019386e-04	1.000111e-04	5.087598e-06	1.964979e-05	
1.062000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019219e-04	1.000111e-04	3.293249e-06	1.266696e-05	
1.062500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018560e-04	1.000111e-04	2.141376e-06	1.013858e-05	
1.063000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016789e-04	1.000111e-04	1.230209e-06	3.342492e-06	
1.063500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016812e-04	1.000111e-04	3.105460e-06	1.419664e-05	
1.064000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018349e-04	1.000111e-04	5.262275e-06	1.582729e-05	
1.064500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019122e-04	1.000111e-04	4.802663e-06	1.863616e-05	
1.065000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019131e-04	1.000110e-04	3.151813e-06	1.198860e-05	
1.065500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017975e-04	1.000110e-04	1.614848e-06	9.313660e-06	
1.066000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016814e-04	1.000110e-04	1.786831e-06	4.398489e-06	
1.066500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016774e-04	1.000110e-04	3.449338e-06	1.515351e-05	
1.067000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018360e-04	1.000110e-04	5.413470e-06	1.723823e-05	
1.067500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018962e-04	1.000110e-04	4.490811e-06	1.728252e-05	
1.068000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.019034e-04	1.000110e-04	3.133531e-06	1.142231e-05	
1.068500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017289e-04	1.000110e-04	1.269712e-06	8.015579e-06	
1.069000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016632e-04	1.000110e-04	2.271538e-06	6.304286e-06	
1.069500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016753e-04	1.000110e-04	3.994880e-06	1.545647e-05	
1.070000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018227e-04	1.000110e-04	5.443241e-06	1.863833e-05	
1.070500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018523e-04	1.000110e-04	4.147003e-06	1.610239e-05	
1.071000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018530e-04	1.000110e-04	2.984740e-06	1.083112e-05	
1.071500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016300e-04	1.000110e-04	1.008250e-06	6.197568e-06	
1.072000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016022e-04	1.000110e-04	2.656266e-06	9.146340e-06	
1.072500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016728e-04	1.000110e-04	4.477572e-06	1.518200e-05	
1.073000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.018104e-04	1.000110e-04	5.360284e-06	1.967228e-05	
1.073500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017965e-04	1.000110e-04	3.786448e-06	1.474775e-05	
1.074000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017773e-04	1.000109e-04	2.709440e-06	1.061051e-05	
1.074500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015550e-04	1.000109e-04	7.148668e-07	4.433353e-06	
1.075000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015514e-04	1.000109e-04	2.929390e-06	1.170234e-05	
1.075500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016674e-04	1.000109e-04	4.873926e-06	1.464836e-05	
1.076000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017840e-04	1.000109e-04	5.177411e-06	1.982080e-05	
1.076500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017597e-04	1.000109e-04	3.425537e-06	1.325839e-05	
1.077000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017073e-04	1.000109e-04	2.316002e-06	1.033206e-05	
1.077500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015032e-04	1.000109e-04	1.030154e-06	3.389946e-06	
1.078000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015098e-04	1.000109e-04	3.079881e-06	1.364378e-05	
1.078500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016550e-04	1.000109e-04	5.173781e-06	1.522194e-05	
1.079000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017393e-04	1.000109e-04	4.915709e-06	1.910598e-05	
1.079500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017355e-04	1.000109e-04	3.125403e-06	1.220790e-05	
1.080000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016383e-04	1.000109e-04	1.821330e-06	9.677632e-06	
1.080500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014968e-04	1.000109e-04	1.584048e-06	3.965522e-06	
1.081000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015007e-04	1.000109e-04	3.231814e-06	1.488026e-05	
1.081500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016573e-04	1.000109e-04	5.371106e-06	1.674848e-05	
1.082000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017245e-04	1.000109e-04	4.612025e-06	1.766793e-05	
1.082500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.017321e-04	1.000109e-04	3.155726e-06	1.163295e-05	
1.083000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015797e-04	1.000109e-04	1.365993e-06	8.559489e-06	
1.083500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014921e-04	1.000108e-04	2.100107e-06	5.505389e-06	
1.084000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014818e-04	1.000108e-04	3.797034e-06	1.541272e-05	
1.084500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016329e-04	1.000108e-04	5.446101e-06	1.803728e-05	
1.085000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016750e-04	1.000108e-04	4.278769e-06	1.656778e-05	
1.085500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016812e-04	1.000108e-04	3.055771e-06	1.106283e-05	
1.086000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014669e-04	1.000108e-04	1.106997e-06	6.942282e-06	
1.086500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014215e-04	1.000108e-04	2.524835e-06	8.080588e-06	
1.087000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014708e-04	1.000108e-04	4.305098e-06	1.534690e-05	
1.087500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016110e-04	1.000108e-04	5.403834e-06	1.938578e-05	
1.088000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016148e-04	1.000108e-04	3.922843e-06	1.527385e-05	
1.088500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.016065e-04	1.000108e-04	2.827049e-06	1.063747e-05	
1.089000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013859e-04	1.000108e-04	8.308120e-07	5.033995e-06	
1.089500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013694e-04	1.000108e-04	2.840938e-06	1.080054e-05	
1.090000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014687e-04	1.000108e-04	4.736869e-06	1.477607e-05	
1.090500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015929e-04	1.000108e-04	5.256623e-06	1.986842e-05	
1.091000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015593e-04	1.000108e-04	3.559718e-06	1.383133e-05	
1.091500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015242e-04	1.000108e-04	2.476625e-06	1.047732e-05	
1.092000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013103e-04	1.000108e-04	8.427014e-07	3.602449e-06	
1.092500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013092e-04	1.000108e-04	3.038008e-06	1.300011e-05	
1.093000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014436e-04	1.000108e-04	5.069422e-06	1.477896e-05	
1.093500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015397e-04	1.000107e-04	5.021478e-06	1.947192e-05	
1.094000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015285e-04	1.000107e-04	3.207221e-06	1.243715e-05	
1.094500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014538e-04	1.000107e-04	2.017149e-06	9.971208e-06	
1.095000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012977e-04	1.000107e-04	1.372843e-06	3.601565e-06	
1.095500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012997e-04	1.000107e-04	3.112382e-06	1.449809e-05	
1.096000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014518e-04	1.000107e-04	5.311836e-06	1.621522e-05	
1.096500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015240e-04	1.000107e-04	4.728548e-06	1.826144e-05	
1.097000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015276e-04	1.000107e-04	3.159455e-06	1.184320e-05	
1.097500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014020e-04	1.000107e-04	1.471954e-06	9.037293e-06	
1.098000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013028e-04	1.000107e-04	1.915842e-06	4.702526e-06	
1.098500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012958e-04	1.000107e-04	3.590622e-06	1.529284e-05	
1.099000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014487e-04	1.000107e-04	5.432033e-06	1.752921e-05	
1.099500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015011e-04	1.000107e-04	4.407145e-06	1.700780e-05	
1.100000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.015079e-04	1.000107e-04	3.108479e-06	1.128190e-05	
1.100500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013234e-04	1.000107e-04	1.204950e-06	7.609098e-06	
1.101000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012703e-04	1.000107e-04	2.377779e-06	6.963918e-06	
1.101500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012974e-04	1.000107e-04	4.122560e-06	1.543401e-05	
1.102000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014380e-04	1.000107e-04	5.432968e-06	1.898086e-05	
1.102500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014573e-04	1.000107e-04	4.058106e-06	1.577769e-05	
1.103000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014546e-04	1.000107e-04	2.927657e-06	1.066572e-05	
1.103500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012371e-04	1.000106e-04	9.392722e-07	5.664374e-06	
1.104000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012174e-04	1.000106e-04	2.735525e-06	9.833630e-06	
1.104500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012985e-04	1.000106e-04	4.585056e-06	1.504156e-05	
1.105000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014283e-04	1.000106e-04	5.322940e-06	1.979068e-05	
1.105500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.014031e-04	1.000106e-04	3.695729e-06	1.438850e-05	
1.106000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013776e-04	1.000106e-04	2.621510e-06	1.056826e-05	
1.106500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011630e-04	1.000106e-04	6.529849e-07	3.995221e-06	
1.107000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011634e-04	1.000106e-04	2.978466e-06	1.224672e-05	
1.107500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012849e-04	1.000106e-04	4.957652e-06	1.470558e-05	
1.108000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013912e-04	1.000106e-04	5.118635e-06	1.972077e-05	
1.108500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013732e-04	1.000106e-04	3.336781e-06	1.286456e-05	
1.109000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013127e-04	1.000106e-04	2.201121e-06	1.020936e-05	
1.109500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011305e-04	1.000106e-04	1.161281e-06	3.216004e-06	
1.110000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011376e-04	1.000106e-04	3.098982e-06	1.402548e-05	
1.110500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012830e-04	1.000106e-04	5.234710e-06	1.562899e-05	
1.111000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013583e-04	1.000106e-04	4.839968e-06	1.880312e-05	
1.111500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013588e-04	1.000106e-04	3.145045e-06	1.206125e-05	
1.112000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012520e-04	1.000106e-04	1.684722e-06	9.440905e-06	
1.112500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011288e-04	1.000106e-04	1.720650e-06	4.255401e-06	
1.113000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011303e-04	1.000106e-04	3.377842e-06	1.507236e-05	
1.113500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012826e-04	1.000105e-04	5.401509e-06	1.708211e-05	
1.114000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013432e-04	1.000105e-04	4.531883e-06	1.741556e-05	
1.114500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013516e-04	1.000105e-04	3.143029e-06	1.149222e-05	
1.115000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011893e-04	1.000105e-04	1.302015e-06	8.206478e-06	
1.115500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011158e-04	1.000105e-04	2.215910e-06	6.040272e-06	
1.116000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011200e-04	1.000105e-04	3.929674e-06	1.545270e-05	
1.116500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012633e-04	1.000105e-04	5.445992e-06	1.845072e-05	
1.117000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012962e-04	1.000105e-04	4.191427e-06	1.626073e-05	
1.117500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.013000e-04	1.000105e-04	3.010421e-06	1.091177e-05	
1.118000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.010877e-04	1.000105e-04	1.042210e-06	6.454188e-06	
1.118500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.010519e-04	1.000105e-04	2.614103e-06	8.794046e-06	
1.119000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011133e-04	1.000105e-04	4.421267e-06	1.524290e-05	
1.119500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012469e-04	1.000105e-04	5.376420e-06	1.958980e-05	
1.120000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012397e-04	1.000105e-04	3.831990e-06	1.492546e-05	
1.120500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012266e-04	1.000105e-04	2.750561e-06	1.062397e-05	
1.121000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.010137e-04	1.000105e-04	7.542147e-07	4.641374e-06	
1.121500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.010027e-04	1.000105e-04	2.901944e-06	1.141231e-05	
1.122000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011094e-04	1.000105e-04	4.829654e-06	1.461823e-05	
1.122500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.012242e-04	1.000105e-04	5.204853e-06	1.985102e-05	
1.123000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011983e-04	1.000105e-04	3.469875e-06	1.345042e-05	
1.123500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.011560e-04	1.000104e-04	2.371104e-06	1.038417e-05	
1.124000e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.009618e-04	1.000104e-04	9.667066e-07	3.467086e-06	
1.124500e+02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.000000e-02	6.009627e-04	1.000104e-04	3.067464e-06	1.343882e-05	
