TIME	X	Y	Z	ROTX	ROTY	ROTZ	FX	FY	FZ	MX	MY	MZ	FXROT	FYROT	FZROT	MXROT	MYROT	MZROT	dX	dY	dZ	dROTX	dROTY	dROTZ	ddX	ddY	ddZ	ddROTX	ddROTY	ddROTZ
4.350000e+00	1.735923e-14	-2.101402e-02	-2.890915e+00	-1.836377e-02	-1.570718e+00	1.836377e-02	3.009564e-22	1.703082e-13	2.351896e-12	-4.153054e-14	-4.526087e-23	1.353703e-24	2.355235e-12	1.152756e-13	-3.010301e-22	2.964133e-25	-4.527927e-23	4.153054e-14	-1.315860e-14	9.045850e-02	1.141142e-01	2.063397e+00	1.085271e-11	-7.849354e-13	-5.648456e-11	1.348431e+01	-1.816239e+01	1.050849e+02	6.186647e-10	-5.670223e-11
4.400000e+00	-5.464875e-15	-9.194255e-03	-2.896986e+00	2.160991e-02	-1.570688e+00	-2.160991e-02	1.350631e-24	-6.727952e-14	-1.421085e-14	-1.320383e-15	7.698488e-26	8.499329e-27	-1.235453e-14	-6.764501e-14	-1.352784e-24	6.177036e-27	7.718426e-26	1.320383e-15	-8.998054e-13	3.823320e-01	-3.569500e-01	-2.710491e-02	-3.541264e-12	-3.859481e-13	8.101477e-12	7.395750e-01	-3.593877e+00	-1.397400e+02	-8.916863e-10	3.702516e-11
4.450000e+00	-1.630715e-14	4.917807e-03	-2.913459e+00	-7.372350e-03	-1.570784e+00	7.372350e-03	1.171301e-26	-6.700196e-14	-3.232969e-13	1.457664e-16	-3.005635e-27	-5.596997e-30	-3.239116e-13	-6.396434e-14	6.163284e-26	-6.705009e-29	-3.004314e-27	-1.457664e-16	4.661143e-13	1.821505e-01	-3.019965e-01	-1.449123e+00	-1.165894e-11	-2.346266e-14	4.012967e-11	-7.165767e+00	4.227700e+00	4.575940e+01	3.229281e-10	-3.106122e-12
4.500000e+00	2.295741e-14	1.038375e-02	-2.922382e+00	-2.875876e-02	-1.570605e+00	2.875876e-02	-3.968286e-25	-1.409983e-14	-2.522427e-13	-1.277861e-15	-3.298439e-25	1.013757e-26	-2.525898e-13	-4.856034e-15	5.341867e-25	-1.247325e-27	-3.301138e-25	1.277861e-15	1.104468e-12	3.648729e-02	-5.489022e-02	3.598405e-01	-1.229437e-12	-2.978581e-12	-5.474651e-12	-7.826184e-02	5.418410e+00	2.979253e+01	1.310548e-10	-9.545088e-11
4.550000e+00	4.870098e-14	1.604976e-02	-2.917745e+00	3.326035e-02	-1.570540e+00	-3.326035e-02	1.115708e-20	-3.532702e-12	4.464518e-11	-1.512746e-13	-5.091466e-23	2.491398e-24	4.475471e-11	-1.639423e-12	-1.117064e-20	4.689478e-24	-5.079258e-23	1.512746e-13	-7.472558e-14	1.901529e-01	2.403639e-01	2.800447e+00	1.102260e-11	-7.441097e-13	-3.565669e-11	5.174361e+00	6.229530e+00	6.149186e+01	3.111123e-10	1.420239e-10
4.600000e+00	1.701087e-14	2.729309e-02	-2.905437e+00	9.074934e-02	-1.568891e+00	-9.074934e-02	-9.722523e-23	-1.190159e-13	9.485746e-13	3.937458e-15	1.961218e-23	2.113147e-24	9.559708e-13	-8.851283e-15	9.737806e-23	-1.615994e-25	1.972567e-23	-3.937458e-15	-1.192879e-12	2.595803e-01	2.519471e-01	1.291928e-01	6.904990e-12	3.773681e-12	-1.350065e-11	-1.135325e+00	-3.766912e+00	-1.300364e+02	-3.488749e-10	7.471047e-11
4.650000e+00	-2.207052e-14	2.809875e-02	-2.897903e+00	2.574217e-02	-1.570643e+00	-2.574217e-02	-2.001123e-22	-9.855006e-12	-2.186340e-11	5.934971e-13	-1.893005e-23	-9.203494e-24	-2.152871e-11	-1.056618e-11	1.965184e-22	-8.492219e-24	-1.919473e-23	-5.934971e-13	-3.703767e-13	-2.273540e-01	4.941870e-02	-3.442326e+00	-8.232871e-12	1.495497e-12	3.641717e-11	-1.547426e+01	-4.239673e+00	-3.235972e+01	-2.768137e-10	-1.236383e-10
4.700000e+00	-9.334104e-15	7.880603e-03	-2.899758e+00	-6.098002e-02	-1.569936e+00	6.098002e-02	-4.915424e-23	8.686385e-13	5.364598e-13	-1.677729e-14	3.985956e-25	4.991928e-26	6.022217e-13	8.244094e-13	4.907424e-23	8.330591e-26	3.932369e-25	1.677729e-14	8.798333e-13	-5.813717e-01	-1.236091e-01	-9.790431e-01	-3.834550e-12	2.547501e-14	1.739555e-11	-1.484417e+00	-2.941147e+00	1.036826e+02	3.389414e-10	2.325662e-11
4.750000e+00	2.483099e-14	-1.713145e-02	-2.910113e+00	-6.020263e-02	-1.569958e+00	6.020263e-02	-2.856683e-21	-1.257636e-10	-3.156551e-10	-4.414803e-13	-2.928372e-22	-2.880693e-23	-3.243592e-10	-1.012212e-10	2.894807e-21	-5.110027e-23	-2.897578e-22	4.414803e-13	4.867705e-13	-4.191106e-01	-2.906193e-01	1.018640e+00	5.935273e-12	1.664150e-12	-2.469913e-11	6.398315e+00	-3.606239e+00	-2.532270e+00	9.813140e-11	4.089757e-11
4.800000e+00	4.091602e-14	-3.577213e-02	-2.920464e+00	-4.859776e-02	-1.570250e+00	4.859776e-02	-6.012177e-22	1.319653e-12	-1.959077e-11	1.285188e-13	-3.143528e-23	7.271480e-25	-1.947167e-11	2.528599e-12	5.991434e-22	-1.206908e-24	-3.143875e-23	-1.285188e-13	1.566306e-13	-3.265165e-01	-1.234216e-01	-4.275341e-01	2.112455e-12	2.504846e-12	5.461422e-12	-1.179073e+00	7.977415e+00	-4.651764e+01	-1.949124e-10	3.408351e-12
4.850000e+00	3.946198e-14	-4.979726e-02	-2.917667e+00	-6.371059e-02	-1.569857e+00	6.371059e-02	-1.900363e-22	5.316858e-12	8.201351e-11	1.269970e-13	2.024726e-23	-1.063662e-24	8.217464e-11	-1.346503e-12	2.061446e-22	6.050416e-25	2.024352e-23	-1.269970e-13	-2.147922e-13	-2.344886e-01	2.352997e-01	-3.422695e-01	2.163049e-12	-1.271387e-12	-1.602171e-11	3.853644e+00	6.639099e+00	3.385391e+01	1.313210e-10	-1.341670e-10
4.900000e+00	1.116503e-14	-4.987606e-02	-2.903501e+00	-5.106228e-02	-1.570193e+00	5.106228e-02	-4.119747e-26	-1.998401e-14	-2.877698e-13	-2.845131e-16	1.642070e-27	-2.871312e-29	-2.884602e-13	-1.245162e-15	1.522485e-27	3.883427e-29	1.664522e-27	2.845131e-16	-9.170856e-13	2.313364e-01	3.313382e-01	9.865346e-01	-4.691174e-12	-2.545424e-12	-1.272865e-11	1.295841e+01	-1.224783e+00	2.172420e+01	-3.170574e-10	4.370641e-11
