TIME	X	Y	Z	ROTX	ROTY	ROTZ	FX	FY	FZ	MX	MY	MZ	FXROT	FYROT	FZROT	MXROT	MYROT	MZROT	dX	dY	dZ	dROTX	dROTY	dROTZ	ddX	ddY	ddZ	ddROTX	ddROTY	ddROTZ
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-4.551797e-12	-2.738856e+00	3.846483e+01	-2.601913e+00	4.324207e-12	0.000000e+00	-4.551797e-12	-2.738856e+00	3.846483e+01	-2.601913e+00	4.324207e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.050000e+00	0.000000e+00	0.000000e+00	1.312850e-02	0.000000e+00	0.000000e+00	0.000000e+00	-8.224997e-13	-6.137016e-01	5.667549e+01	-5.830165e-01	7.813747e-13	0.000000e+00	-8.224997e-13	-6.137016e-01	5.667549e+01	-5.830165e-01	7.813747e-13	0.000000e+00	0.000000e+00	0.000000e+00	2.625699e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.251399e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.100000e+00	0.000000e+00	0.000000e+00	2.251607e-02	0.000000e+00	0.000000e+00	0.000000e+00	6.282699e-13	-3.673323e-01	3.738511e+01	-3.489657e-01	-5.968564e-13	0.000000e+00	6.282699e-13	-3.673323e-01	3.738511e+01	-3.489657e-01	-5.968564e-13	0.000000e+00	0.000000e+00	0.000000e+00	1.877515e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-1.496369e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.150000e+00	0.000000e+00	0.000000e+00	2.548777e-02	0.000000e+00	0.000000e+00	0.000000e+00	-1.240840e-13	-3.484714e-01	4.955447e+01	-3.310478e-01	1.178798e-13	0.000000e+00	-1.240840e-13	-3.484714e-01	4.955447e+01	-3.310478e-01	1.178798e-13	0.000000e+00	0.000000e+00	0.000000e+00	5.943390e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.566352e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.200000e+00	0.000000e+00	0.000000e+00	2.119681e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.973311e-13	-1.647600e-01	3.932482e+01	-1.565220e-01	-2.824646e-13	0.000000e+00	2.973311e-13	-1.647600e-01	3.932482e+01	-1.565220e-01	-2.824646e-13	0.000000e+00	0.000000e+00	0.000000e+00	-8.581920e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.905062e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.250000e+00	0.000000e+00	0.000000e+00	1.086589e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.162631e-14	-7.852360e-02	5.049120e+01	-7.459742e-02	-2.054500e-14	0.000000e+00	2.162631e-14	-7.852360e-02	5.049120e+01	-7.459742e-02	-2.054500e-14	0.000000e+00	0.000000e+00	0.000000e+00	-2.066184e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-2.415984e+00	0.000000e+00	0.000000e+00	0.000000e+00
